"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Grid_Velocity_x","Grid_Velocity_y"
1668, 2.412621712925801e-01, 1.407946942538671e-01, 5.257589650124177e-04, -2.413046112300973e-03, 1.408723572869659e-03, 1.096362718608816e+02, 0.000000000000000e+00, 0.000000000000000e+00
1669, 2.412621712925800e-01, 1.217053600434898e-01, 5.258727276290904e-04, -2.049976736663368e-03, 1.102987098577207e-03, 1.096348126439727e+02, 0.000000000000000e+00, 0.000000000000000e+00
1670, 2.412621712925800e-01, 1.047849238838546e-01, 5.259890621310555e-04, -1.701567417695401e-03, 8.485688630672982e-04, 1.096335171202010e+02, 0.000000000000000e+00, 0.000000000000000e+00
1671, 2.412621712925799e-01, 8.986785740023726e-02, 5.261023685509580e-04, -1.381576220292778e-03, 6.419395349161948e-04, 1.096324591106642e+02, 0.000000000000000e+00, 0.000000000000000e+00
1672, 2.412621712925799e-01, 7.677953926562964e-02, 5.262092863260492e-04, -1.098802304112481e-03, 4.779112183214279e-04, 1.096316484762783e+02, 0.000000000000000e+00, 0.000000000000000e+00
1673, 2.412621712925799e-01, 6.534374789156008e-02, 5.263063402263703e-04, -8.566976942039920e-04, 3.504482450100937e-04, 1.096310480996765e+02, 0.000000000000000e+00, 0.000000000000000e+00
1674, 2.412621712925798e-01, 5.538832543734776e-02, 5.263885718045243e-04, -6.556032444109914e-04, 2.533326378248675e-04, 1.096306318578071e+02, 0.000000000000000e+00, 0.000000000000000e+00
1675, 2.412621712925798e-01, 4.674920336027909e-02, 5.264591248903994e-04, -4.928671284531667e-04, 1.806562169782946e-04, 1.096303391239495e+02, 0.000000000000000e+00, 0.000000000000000e+00
1676, 2.412621712925798e-01, 3.927304219478210e-02, 5.265180919320391e-04, -3.641985712580872e-04, 1.271377216251553e-04, 1.096301414900214e+02, 0.000000000000000e+00, 0.000000000000000e+00
1677, 2.412621712925798e-01, 3.281875495761455e-02, 5.265662139020799e-04, -2.646641954776862e-04, 8.828853371332205e-05, 1.096300039191046e+02, 0.000000000000000e+00, 0.000000000000000e+00
1678, 2.412621712925798e-01, 2.725817055197732e-02, 5.266047998839425e-04, -1.890822441315850e-04, 6.045399035245091e-05, 1.096299063748952e+02, 0.000000000000000e+00, 0.000000000000000e+00
1679, 2.412621712925798e-01, 2.247606386010882e-02, 5.266357175144138e-04, -1.326809070323712e-04, 4.075555544000363e-05, 1.096298347549802e+02, 0.000000000000000e+00, 0.000000000000000e+00
1680, 2.412621712925798e-01, 1.836974242009252e-02, 5.266601315651171e-04, -9.127365101776402e-05, 2.698171837238463e-05, 1.096297750850747e+02, 0.000000000000000e+00, 0.000000000000000e+00
1681, 2.412621712925797e-01, 1.484834197669413e-02, 5.266784879980806e-04, -6.137914414713068e-05, 1.747404610744738e-05, 1.096297309886806e+02, 0.000000000000000e+00, 0.000000000000000e+00
1682, 2.412621712925797e-01, 1.183194847427146e-02, 5.266919461582914e-04, -4.015894058470573e-05, 1.100195843634798e-05, 1.096296984124641e+02, 0.000000000000000e+00, 0.000000000000000e+00
1683, 2.412621712925797e-01, 9.250634037664671e-03, 5.267019232200507e-04, -2.538503876700334e-05, 6.671723193982713e-06, 1.096296675436839e+02, 0.000000000000000e+00, 0.000000000000000e+00
1684, 2.412621712925797e-01, 7.043469738448816e-03, 5.267091138216005e-04, -1.532841476031601e-05, 3.840689327532501e-06, 1.096296415132969e+02, 0.000000000000000e+00, 0.000000000000000e+00
1685, 2.412621712925797e-01, 5.157558299927483e-03, 5.267140948543626e-04, -8.677283527160742e-06, 2.045317901878948e-06, 1.096296176182275e+02, 0.000000000000000e+00, 0.000000000000000e+00
1686, 2.412621712925797e-01, 3.547114797125114e-03, 5.267173779068283e-04, -4.450846486632995e-06, 9.565663105077330e-07, 1.096295996677384e+02, 0.000000000000000e+00, 0.000000000000000e+00
1687, 2.412621712925797e-01, 2.172612144045846e-03, 5.267192195025393e-04, -1.923713007182966e-06, 3.457074485482167e-07, 1.096295813775521e+02, 0.000000000000000e+00, 0.000000000000000e+00
1688, 2.412621712925797e-01, 1.000000000000001e-03, 5.267199423303346e-04, -5.680084414734352e-07, 4.648934477604659e-08, 1.096295704244860e+02, 0.000000000000000e+00, 0.000000000000000e+00
1689, 2.412621712925797e-01, 0.000000000000000e+00, 5.267201108795118e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096295012983510e+02, 0.000000000000000e+00, 0.000000000000000e+00
1690, 2.726197187411654e-01, 1.000000000000000e+00, 5.248243896237903e-04, 1.741315015177914e-02, 0.000000000000000e+00, 1.099246616128947e+02, 3.317900000000000e+01, 0.000000000000000e+00
1691, 2.726197187411654e-01, 9.990000000000002e-01, 5.248210007371067e-04, 1.690918353763551e-02, 7.034228656717498e-07, 1.099074652761909e+02, 0.000000000000000e+00, 0.000000000000000e+00
1692, 2.726197187411654e-01, 9.978273878559542e-01, 5.248230220637163e-04, 1.631665427013298e-02, 3.993831091629285e-06, 1.098885679015871e+02, 0.000000000000000e+00, 0.000000000000000e+00
1693, 2.726197187411654e-01, 9.964528852028749e-01, 5.248285327392173e-04, 1.562289587035700e-02, 1.051005664890981e-05, 1.098672474913248e+02, 0.000000000000000e+00, 0.000000000000000e+00
1694, 2.726197187411654e-01, 9.948424417000725e-01, 5.248397125193234e-04, 1.481579634277092e-02, 2.186903426321333e-05, 1.098436252568526e+02, 0.000000000000000e+00, 0.000000000000000e+00
1695, 2.726197187411654e-01, 9.929565302615511e-01, 5.248588024029207e-04, 1.388524812745531e-02, 3.998062539225711e-05, 1.098179285785466e+02, 0.000000000000000e+00, 0.000000000000000e+00
1696, 2.726197187411654e-01, 9.907493659623354e-01, 5.248887537090834e-04, 1.282574649844136e-02, 6.728436610515147e-05, 1.097906730397362e+02, 0.000000000000000e+00, 0.000000000000000e+00
1697, 2.726197187411654e-01, 9.881680515257287e-01, 5.249329004878042e-04, 1.163988291395934e-02, 1.067344023038485e-04, 1.097626883131094e+02, 0.000000000000000e+00, 0.000000000000000e+00
1698, 2.726197187411654e-01, 9.851516580233060e-01, 5.249946541427029e-04, 1.034301034605758e-02, 1.617342446893736e-04, 1.097351246940885e+02, 0.000000000000000e+00, 0.000000000000000e+00
1699, 2.726197187411654e-01, 9.816302575799076e-01, 5.250766006965897e-04, 8.968126329858281e-03, 2.359109664213523e-04, 1.097093631679384e+02, 0.000000000000000e+00, 0.000000000000000e+00
1700, 2.726197187411654e-01, 9.775239361398915e-01, 5.251795457198026e-04, 7.570016437853180e-03, 3.327214241717970e-04, 1.096868083884181e+02, 0.000000000000000e+00, 0.000000000000000e+00
1701, 2.726197187411654e-01, 9.727418294480228e-01, 5.253007744308378e-04, 6.225013850422843e-03, 4.548909192203388e-04, 1.096685653706505e+02, 0.000000000000000e+00, 0.000000000000000e+00
1702, 2.726197187411653e-01, 9.671812450423856e-01, 5.254331959714676e-04, 5.023648421011772e-03, 6.038589706958801e-04, 1.096551189045221e+02, 0.000000000000000e+00, 0.000000000000000e+00
1703, 2.726197187411653e-01, 9.607269578052182e-01, 5.255644587475823e-04, 4.052214576299785e-03, 7.795009080813703e-04, 1.096461662942855e+02, 0.000000000000000e+00, 0.000000000000000e+00
1704, 2.726197187411653e-01, 9.532507966397211e-01, 5.256796733254675e-04, 3.367449552566890e-03, 9.805227145789630e-04, 1.096407516791253e+02, 0.000000000000000e+00, 0.000000000000000e+00
1705, 2.726197187411654e-01, 9.446116745626526e-01, 5.257643561047778e-04, 2.973508426105374e-03, 1.205473675189415e-03, 1.096376342887837e+02, 0.000000000000000e+00, 0.000000000000000e+00
1706, 2.726197187411653e-01, 9.346562521084401e-01, 5.258104141565099e-04, 2.819897147885726e-03, 1.453855896451650e-03, 1.096356735932419e+02, 0.000000000000000e+00, 0.000000000000000e+00
1707, 2.726197187411652e-01, 9.232204607343708e-01, 5.258176774360496e-04, 2.823628165201157e-03, 1.726315072558979e-03, 1.096340306569210e+02, 0.000000000000000e+00, 0.000000000000000e+00
1708, 2.726197187411652e-01, 9.101321425997630e-01, 5.257951075266697e-04, 2.904447390963801e-03, 2.023696063784848e-03, 1.096321772767498e+02, 0.000000000000000e+00, 0.000000000000000e+00
1709, 2.726197187411651e-01, 8.952150761161461e-01, 5.257535977275942e-04, 3.005920557866065e-03, 2.345494613981620e-03, 1.096297911553978e+02, 0.000000000000000e+00, 0.000000000000000e+00
1710, 2.726197187411651e-01, 8.782946399565111e-01, 5.257026054031712e-04, 3.096535065578032e-03, 2.688811272827588e-03, 1.096266574626787e+02, 0.000000000000000e+00, 0.000000000000000e+00
1711, 2.726197187411650e-01, 8.592053057461337e-01, 5.256479749924716e-04, 3.157773033407135e-03, 3.047989917707241e-03, 1.096225799238381e+02, 0.000000000000000e+00, 0.000000000000000e+00
1712, 2.726197187411650e-01, 8.378000245133033e-01, 5.255937808219055e-04, 3.174952934845936e-03, 3.414815541763051e-03, 1.096174331055830e+02, 0.000000000000000e+00, 0.000000000000000e+00
1713, 2.726197187411648e-01, 8.139613704892854e-01, 5.255422264364407e-04, 3.133254331674104e-03, 3.778817610924453e-03, 1.096111558947618e+02, 0.000000000000000e+00, 0.000000000000000e+00
1714, 2.726197187411648e-01, 7.876140241451641e-01, 5.254977791369208e-04, 3.018243665452267e-03, 4.127952097651630e-03, 1.096038299277261e+02, 0.000000000000000e+00, 0.000000000000000e+00
1715, 2.726197187411648e-01, 7.587378287074198e-01, 5.254623157107553e-04, 2.817982609151981e-03, 4.449470515098529e-03, 1.095956614212389e+02, 0.000000000000000e+00, 0.000000000000000e+00
1716, 2.726197187411646e-01, 7.273802812588366e-01, 5.254372782816552e-04, 2.524570273808746e-03, 4.731170140137095e-03, 1.095871003457214e+02, 0.000000000000000e+00, 0.000000000000000e+00
1717, 2.726197187411646e-01, 6.936669914419175e-01, 5.254228922453649e-04, 2.136689833607863e-03, 4.962623019921460e-03, 1.095787226843667e+02, 0.000000000000000e+00, 0.000000000000000e+00
1718, 2.726197187411645e-01, 6.578084530582287e-01, 5.254168781008711e-04, 1.659033356400787e-03, 5.136304948039664e-03, 1.095713067520982e+02, 0.000000000000000e+00, 0.000000000000000e+00
1719, 2.726197187411644e-01, 6.201015279667776e-01, 5.254163132025897e-04, 1.103125526262597e-03, 5.248167257532098e-03, 1.095656145814127e+02, 0.000000000000000e+00, 0.000000000000000e+00
1720, 2.726197187411643e-01, 5.809244133449345e-01, 5.254184677108035e-04, 4.834960425276607e-04, 5.297410963070812e-03, 1.095624201720463e+02, 0.000000000000000e+00, 0.000000000000000e+00
1721, 2.726197187411641e-01, 5.407245648559429e-01, 5.254203223921818e-04, -1.816403822368257e-04, 5.285352393672570e-03, 1.095622752401381e+02, 0.000000000000000e+00, 0.000000000000000e+00
1722, 2.726197187411641e-01, 5.000000000000009e-01, 5.254206907233980e-04, -8.731776264521144e-04, 5.213672166942997e-03, 1.095655465855323e+02, 0.000000000000000e+00, 0.000000000000000e+00
1723, 2.726197187411639e-01, 4.592754351440587e-01, 5.254185229752494e-04, -1.567416322823727e-03, 5.082818874218132e-03, 1.095722232867933e+02, 0.000000000000000e+00, 0.000000000000000e+00
1724, 2.726197187411638e-01, 4.190755866550668e-01, 5.254118418516172e-04, -2.236096443032330e-03, 4.891609702901216e-03, 1.095818966961945e+02, 0.000000000000000e+00, 0.000000000000000e+00
1725, 2.726197187411637e-01, 3.798984720332238e-01, 5.253998767336328e-04, -2.843008532745680e-03, 4.638627209050150e-03, 1.095936133132067e+02, 0.000000000000000e+00, 0.000000000000000e+00
1726, 2.726197187411636e-01, 3.421915469417726e-01, 5.253841987815060e-04, -3.348802571516073e-03, 4.324888393030518e-03, 1.096059954597362e+02, 0.000000000000000e+00, 0.000000000000000e+00
1727, 2.726197187411635e-01, 3.063330085580839e-01, 5.253699600998570e-04, -3.716563560997936e-03, 3.956681449704546e-03, 1.096174840148003e+02, 0.000000000000000e+00, 0.000000000000000e+00
1728, 2.726197187411634e-01, 2.726197187411646e-01, 5.253642479488561e-04, -3.922596294281695e-03, 3.546696488997394e-03, 1.096267927108389e+02, 0.000000000000000e+00, 0.000000000000000e+00
1729, 2.726197187411633e-01, 2.412621712925815e-01, 5.253758029011153e-04, -3.961682364475552e-03, 3.112879073822572e-03, 1.096332164656158e+02, 0.000000000000000e+00, 0.000000000000000e+00
1730, 2.726197187411631e-01, 2.123859758548370e-01, 5.254092179436449e-04, -3.848891035020379e-03, 2.675338563767049e-03, 1.096367755538472e+02, 0.000000000000000e+00, 0.000000000000000e+00
1731, 2.726197187411631e-01, 1.860386295107156e-01, 5.254657451194381e-04, -3.614328077380769e-03, 2.252946452616911e-03, 1.096379981460530e+02, 0.000000000000000e+00, 0.000000000000000e+00
1732, 2.726197187411631e-01, 1.621999754866976e-01, 5.255408052575125e-04, -3.294904366736619e-03, 1.860659905246094e-03, 1.096376581927279e+02, 0.000000000000000e+00, 0.000000000000000e+00
1733, 2.726197187411630e-01, 1.407946942538671e-01, 5.256297493471233e-04, -2.927419693727343e-03, 1.508429464786935e-03, 1.096364709811335e+02, 0.000000000000000e+00, 0.000000000000000e+00
1734, 2.726197187411630e-01, 1.217053600434898e-01, 5.257261413693808e-04, -2.542491072893616e-03, 1.201307833276548e-03, 1.096349768160062e+02, 0.000000000000000e+00, 0.000000000000000e+00
1735, 2.726197187411629e-01, 1.047849238838545e-01, 5.258268369241693e-04, -2.164171270894715e-03, 9.404111677036733e-04, 1.096335002964346e+02, 0.000000000000000e+00, 0.000000000000000e+00
1736, 2.726197187411629e-01, 8.986785740023723e-02, 5.259261146576756e-04, -1.808296936717740e-03, 7.239903524312100e-04, 1.096321980580766e+02, 0.000000000000000e+00, 0.000000000000000e+00
1737, 2.726197187411629e-01, 7.677953926562961e-02, 5.260217046861220e-04, -1.485624094119667e-03, 5.484397320162614e-04, 1.096311331293496e+02, 0.000000000000000e+00, 0.000000000000000e+00
1738, 2.726197187411628e-01, 6.534374789156006e-02, 5.261095150283276e-04, -1.201546591623400e-03, 4.090313652719512e-04, 1.096302994642377e+02, 0.000000000000000e+00, 0.000000000000000e+00
1739, 2.726197187411627e-01, 5.538832543734771e-02, 5.261886940929576e-04, -9.582998170974506e-04, 3.005228921218265e-04, 1.096296834818969e+02, 0.000000000000000e+00, 0.000000000000000e+00
1740, 2.726197187411628e-01, 4.674920336027909e-02, 5.262575088182274e-04, -7.547233994187144e-04, 2.176170369542322e-04, 1.096292309575890e+02, 0.000000000000000e+00, 0.000000000000000e+00
1741, 2.726197187411628e-01, 3.927304219478207e-02, 5.263136722873432e-04, -5.877837291668177e-04, 1.553518399535081e-04, 1.096289129789190e+02, 0.000000000000000e+00, 0.000000000000000e+00
1742, 2.726197187411628e-01, 3.281875495761455e-02, 5.263606101819761e-04, -4.532928051807012e-04, 1.093131021266957e-04, 1.096286878004787e+02, 0.000000000000000e+00, 0.000000000000000e+00
1743, 2.726197187411627e-01, 2.725817055197731e-02, 5.263988847417286e-04, -3.464248185129254e-04, 7.575674442444357e-05, 1.096285269519641e+02, 0.000000000000000e+00, 0.000000000000000e+00
1744, 2.726197187411627e-01, 2.247606386010880e-02, 5.264297350181338e-04, -2.624842716753603e-04, 5.162943499880766e-05, 1.096284096989969e+02, 0.000000000000000e+00, 0.000000000000000e+00
1745, 2.726197187411627e-01, 1.836974242009251e-02, 5.264541783484627e-04, -1.971177573435113e-04, 3.451381568778358e-05, 1.096283176725702e+02, 0.000000000000000e+00, 0.000000000000000e+00
1746, 2.726197187411627e-01, 1.484834197669413e-02, 5.264727356052400e-04, -1.465844586960489e-04, 2.254378053595779e-05, 1.096282498853094e+02, 0.000000000000000e+00, 0.000000000000000e+00
1747, 2.726197187411627e-01, 1.183194847427146e-02, 5.264865011447334e-04, -1.077017105638747e-04, 1.430071991761384e-05, 1.096281979666387e+02, 0.000000000000000e+00, 0.000000000000000e+00
1748, 2.726197187411626e-01, 9.250634037664667e-03, 5.264968503225598e-04, -7.788463373395900e-05, 8.731589464207377e-06, 1.096281543686631e+02, 0.000000000000000e+00, 0.000000000000000e+00
1749, 2.726197187411626e-01, 7.043469738448813e-03, 5.265044587577628e-04, -5.505757328655905e-05, 5.058156827926358e-06, 1.096281181000125e+02, 0.000000000000000e+00, 0.000000000000000e+00
1750, 2.726197187411626e-01, 5.157558299927483e-03, 5.265099172120984e-04, -3.759176856279511e-05, 2.713625924501838e-06, 1.096280869411229e+02, 0.000000000000000e+00, 0.000000000000000e+00
1751, 2.726197187411626e-01, 3.547114797125115e-03, 5.265136991519227e-04, -2.421789617200333e-05, 1.288279489324583e-06, 1.096280626983305e+02, 0.000000000000000e+00, 0.000000000000000e+00
1752, 2.726197187411626e-01, 2.172612144045846e-03, 5.265162373325899e-04, -1.396264515697384e-05, 4.915557542263933e-07, 1.096280366857922e+02, 0.000000000000000e+00, 0.000000000000000e+00
1753, 2.726197187411626e-01, 1.000000000000000e-03, 5.265178704629747e-04, -6.079470354544601e-06, 9.682504349537766e-08, 1.096280244420837e+02, 0.000000000000000e+00, 0.000000000000000e+00
1754, 2.726197187411626e-01, 0.000000000000000e+00, 5.265184832073336e-04, 0.000000000000000e+00, 0.000000000000000e+00, 1.096279503119442e+02, 0.000000000000000e+00, 0.000000000000000e+00
1755, 3.063330085580847e-01, 1.000000000000000e+00, 5.248433584341887e-04, 1.741377943500039e-02, 0.000000000000000e+00, 1.099145201512887e+02, 3.317900000000000e+01, 0.000000000000000e+00
1756, 3.063330085580847e-01, 9.990000000000002e-01, 5.248403893356345e-04, 1.696352507912961e-02, 6.209451405666118e-07, 1.098991502324764e+02, 0.000000000000000e+00, 0.000000000000000e+00
1757, 3.063330085580847e-01, 9.978273878559540e-01, 5.248420644863713e-04, 1.643248605944470e-02, 3.521218594687677e-06, 1.098821281627241e+02, 0.000000000000000e+00, 0.000000000000000e+00
1758, 3.063330085580847e-01, 9.964528852028749e-01, 5.248466939706202e-04, 1.580846287937886e-02, 9.294795785287124e-06, 1.098627747422822e+02, 0.000000000000000e+00, 0.000000000000000e+00
1759, 3.063330085580847e-01, 9.948424417000725e-01, 5.248561699081334e-04, 1.507943207583287e-02, 1.939788247772582e-05, 1.098411274237315e+02, 0.000000000000000e+00, 0.000000000000000e+00
1760, 3.063330085580847e-01, 9.929565302615513e-01, 5.248724654970815e-04, 1.423477501266672e-02, 3.556982490720535e-05, 1.098173108288466e+02, 0.000000000000000e+00, 0.000000000000000e+00
1761, 3.063330085580847e-01, 9.907493659623354e-01, 5.248982185942308e-04, 1.326758207230712e-02, 6.004973208766391e-05, 1.097917012505018e+02, 0.000000000000000e+00, 0.000000000000000e+00
1762, 3.063330085580846e-01, 9.881680515257287e-01, 5.249364690380052e-04, 1.217780507981420e-02, 9.557713646198292e-05, 1.097649655797418e+02, 0.000000000000000e+00, 0.000000000000000e+00
1763, 3.063330085580847e-01, 9.851516580233060e-01, 5.249904295766136e-04, 1.097663498441823e-02, 1.453501357113396e-04, 1.097380910909731e+02, 0.000000000000000e+00, 0.000000000000000e+00
1764, 3.063330085580846e-01, 9.816302575799076e-01, 5.250626977708158e-04, 9.691245896384522e-03, 2.128380421093511e-04, 1.097123355303700e+02, 0.000000000000000e+00, 0.000000000000000e+00
1765, 3.063330085580846e-01, 9.775239361398915e-01, 5.251544421983049e-04, 8.369321199095257e-03, 3.014310530583146e-04, 1.096890751621290e+02, 0.000000000000000e+00, 0.000000000000000e+00
1766, 3.063330085580845e-01, 9.727418294480228e-01, 5.252637461068816e-04, 7.079872482751662e-03, 4.139095155140102e-04, 1.096695238217701e+02, 0.000000000000000e+00, 0.000000000000000e+00
1767, 3.063330085580845e-01, 9.671812450423855e-01, 5.253847416393195e-04, 5.907917539992097e-03, 5.518627071684088e-04, 1.096544222235972e+02, 0.000000000000000e+00, 0.000000000000000e+00
1768, 3.063330085580845e-01, 9.607269578052182e-01, 5.255064778155534e-04, 4.938486107210959e-03, 7.152927185504071e-04, 1.096438037424394e+02, 0.000000000000000e+00, 0.000000000000000e+00
1769, 3.063330085580845e-01, 9.532507966397212e-01, 5.256151591687771e-04, 4.232921827929002e-03, 9.028185855959653e-04, 1.096370185152206e+02, 0.000000000000000e+00, 0.000000000000000e+00
1770, 3.063330085580845e-01, 9.446116745626527e-01, 5.256965533665455e-04, 3.804516682717234e-03, 1.112570730881822e-03, 1.096329753557228e+02, 0.000000000000000e+00, 0.000000000000000e+00
1771, 3.063330085580845e-01, 9.346562521084403e-01, 5.257418076995461e-04, 3.612233277428577e-03, 1.343434354161436e-03, 1.096304911829652e+02, 0.000000000000000e+00, 0.000000000000000e+00
1772, 3.063330085580844e-01, 9.232204607343708e-01, 5.257494419810744e-04, 3.578271492652232e-03, 1.595566971414823e-03, 1.096285546713005e+02, 0.000000000000000e+00, 0.000000000000000e+00
1773, 3.063330085580845e-01, 9.101321425997634e-01, 5.257276578674666e-04, 3.622117056995754e-03, 1.869699161964124e-03, 1.096264453481201e+02, 0.000000000000000e+00, 0.000000000000000e+00
1774, 3.063330085580843e-01, 8.952150761161460e-01, 5.256876542316164e-04, 3.684124506572363e-03, 2.165541406968783e-03, 1.096237033556027e+02, 0.000000000000000e+00, 0.000000000000000e+00
1775, 3.063330085580843e-01, 8.782946399565107e-01, 5.256400259240334e-04, 3.729761607855013e-03, 2.480494109622519e-03, 1.096200425028487e+02, 0.000000000000000e+00, 0.000000000000000e+00
1776, 3.063330085580843e-01, 8.592053057461335e-01, 5.255916531074385e-04, 3.739161683124634e-03, 2.809123348121687e-03, 1.096152245246965e+02, 0.000000000000000e+00, 0.000000000000000e+00
1777, 3.063330085580842e-01, 8.378000245133032e-01, 5.255466609403875e-04, 3.697667820787409e-03, 3.143375948074135e-03, 1.096091038441509e+02, 0.000000000000000e+00, 0.000000000000000e+00
1778, 3.063330085580840e-01, 8.139613704892853e-01, 5.255071794052779e-04, 3.591496879292729e-03, 3.473033048254924e-03, 1.096016099107693e+02, 0.000000000000000e+00, 0.000000000000000e+00
1779, 3.063330085580840e-01, 7.876140241451640e-01, 5.254764288942400e-04, 3.407809488426814e-03, 3.786483452828370e-03, 1.095928590389419e+02, 0.000000000000000e+00, 0.000000000000000e+00
1780, 3.063330085580840e-01, 7.587378287074193e-01, 5.254548366731126e-04, 3.136846032288416e-03, 4.071710461082399e-03, 1.095831292095612e+02, 0.000000000000000e+00, 0.000000000000000e+00
1781, 3.063330085580839e-01, 7.273802812588366e-01, 5.254428191688490e-04, 2.773032087601823e-03, 4.317609337831096e-03, 1.095729723417359e+02, 0.000000000000000e+00, 0.000000000000000e+00
1782, 3.063330085580838e-01, 6.936669914419173e-01, 5.254382402292485e-04, 2.317525711694541e-03, 4.515301335966392e-03, 1.095630950825313e+02, 0.000000000000000e+00, 0.000000000000000e+00
1783, 3.063330085580836e-01, 6.578084530582288e-01, 5.254386901098947e-04, 1.777105982903851e-03, 4.659321827799590e-03, 1.095543892777713e+02, 0.000000000000000e+00, 0.000000000000000e+00
1784, 3.063330085580836e-01, 6.201015279667776e-01, 5.254414931308042e-04, 1.164806462972545e-03, 4.748203961572347e-03, 1.095477058839064e+02, 0.000000000000000e+00, 0.000000000000000e+00
1785, 3.063330085580834e-01, 5.809244133449346e-01, 5.254449601879088e-04, 4.953783625733433e-04, 4.784106855665071e-03, 1.095438621488590e+02, 0.000000000000000e+00, 0.000000000000000e+00
1786, 3.063330085580834e-01, 5.407245648559427e-01, 5.254480161078186e-04, -2.141470340752358e-04, 4.771267214904023e-03, 1.095434352433879e+02, 0.000000000000000e+00, 0.000000000000000e+00
1787, 3.063330085580832e-01, 5.000000000000007e-01, 5.254495550572294e-04, -9.475301730462664e-04, 4.713700846502707e-03, 1.095468312492553e+02, 0.000000000000000e+00, 0.000000000000000e+00
1788, 3.063330085580831e-01, 4.592754351440586e-01, 5.254477246054998e-04, -1.684880637982571e-03, 4.612930028649747e-03, 1.095541004973021e+02, 0.000000000000000e+00, 0.000000000000000e+00
1789, 3.063330085580830e-01, 4.190755866550668e-01, 5.254407748726091e-04, -2.401664815236880e-03, 4.466966700310246e-03, 1.095648991219671e+02, 0.000000000000000e+00, 0.000000000000000e+00
1790, 3.063330085580829e-01, 3.798984720332236e-01, 5.254273511399536e-04, -3.063731164225755e-03, 4.271539839645597e-03, 1.095783379226913e+02, 0.000000000000000e+00, 0.000000000000000e+00
1791, 3.063330085580828e-01, 3.421915469417723e-01, 5.254062349479970e-04, -3.631041338133551e-03, 4.023236720635616e-03, 1.095930125859444e+02, 0.000000000000000e+00, 0.000000000000000e+00
1792, 3.063330085580826e-01, 3.063330085580838e-01, 5.253808773113751e-04, -4.063050068964892e-03, 3.723117038948602e-03, 1.096071953366029e+02, 0.000000000000000e+00, 0.000000000000000e+00
1793, 3.063330085580826e-01, 2.726197187411645e-01, 5.253578826725214e-04, -4.330605075555538e-03, 3.378843110936904e-03, 1.096193047022482e+02, 0.000000000000000e+00, 0.000000000000000e+00
1794, 3.063330085580825e-01, 2.412621712925814e-01, 5.253478109216221e-04, -4.422850004422684e-03, 3.004359012901175e-03, 1.096283125733356e+02, 0.000000000000000e+00, 0.000000000000000e+00
1795, 3.063330085580824e-01, 2.123859758548369e-01, 5.253583858577300e-04, -4.350662882540469e-03, 2.617214469969699e-03, 1.096339802165314e+02, 0.000000000000000e+00, 0.000000000000000e+00
1796, 3.063330085580823e-01, 1.860386295107155e-01, 5.253939895178329e-04, -4.142097037219948e-03, 2.235148661158273e-03, 1.096367171576294e+02, 0.000000000000000e+00, 0.000000000000000e+00
1797, 3.063330085580823e-01, 1.621999754866975e-01, 5.254513602255971e-04, -3.834159220917014e-03, 1.873114420651339e-03, 1.096373085699548e+02, 0.000000000000000e+00, 0.000000000000000e+00
1798, 3.063330085580822e-01, 1.407946942538670e-01, 5.255252781262160e-04, -3.465056223342190e-03, 1.541805619412830e-03, 1.096365757531655e+02, 0.000000000000000e+00, 0.000000000000000e+00
1799, 3.063330085580822e-01, 1.217053600434897e-01, 5.256082170940334e-04, -3.067424644147542e-03, 1.247447506816914e-03, 1.096351936608461e+02, 0.000000000000000e+00, 0.000000000000000e+00
1800, 3.063330085580821e-01, 1.047849238838544e-01, 5.256961474771101e-04, -2.667223012650011e-03, 9.925492879317274e-04, 1.096336161349431e+02, 0.000000000000000e+00, 0.000000000000000e+00
1801, 3.063330085580821e-01, 8.986785740023717e-02, 5.257836188109349e-04, -2.282040242593901e-03, 7.768525604150228e-04, 1.096320973342311e+02, 0.000000000000000e+00, 0.000000000000000e+00
1802, 3.063330085580820e-01, 7.677953926562961e-02, 5.258689086209782e-04, -1.924236330255599e-03, 5.982519503894326e-04, 1.096307676422331e+02, 0.000000000000000e+00, 0.000000000000000e+00
1803, 3.063330085580820e-01, 6.534374789156003e-02, 5.259486339897938e-04, -1.600918682415727e-03, 4.534250404760382e-04, 1.096296657027679e+02, 0.000000000000000e+00, 0.000000000000000e+00
1804, 3.063330085580820e-01, 5.538832543734769e-02, 5.260222898245760e-04, -1.316141324128429e-03, 3.383373574675192e-04, 1.096288028848966e+02, 0.000000000000000e+00, 0.000000000000000e+00
1805, 3.063330085580819e-01, 4.674920336027906e-02, 5.260879555940685e-04, -1.070475347356493e-03, 2.486181924882518e-04, 1.096281418477217e+02, 0.000000000000000e+00, 0.000000000000000e+00
1806, 3.063330085580819e-01, 3.927304219478205e-02, 5.261429932891938e-04, -8.624846632036004e-04, 1.799279237728168e-04, 1.096276576245434e+02, 0.000000000000000e+00, 0.000000000000000e+00
1807, 3.063330085580819e-01, 3.281875495761452e-02, 5.261900979628616e-04, -6.890902562445724e-04, 1.282170664811049e-04, 1.096273028068109e+02, 0.000000000000000e+00, 0.000000000000000e+00
